geometry,crossroad_count,road_length,shop_count,residential_area,commercial_area,industrial_area,start_count,end_count
"POLYGON ((121.1634280056824 31.37885950930489, 121.1634280056824 31.38652849988624, 121.1544448528412 31.38652849988624, 121.1544448528412 31.37885950930489, 121.1634280056824 31.37885950930489))",0,5778.005809,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.38652849988624, 121.1634280056824 31.39419686427913, 121.1544448528412 31.39419686427913, 121.1544448528412 31.38652849988624, 121.1634280056824 31.38652849988624))",0,5353.754057,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.39419686427913, 121.1634280056824 31.40186460239737, 121.1544448528412 31.40186460239737, 121.1544448528412 31.39419686427913, 121.1634280056824 31.39419686427913))",0,4833.404792,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.40186460239737, 121.1634280056824 31.40953171415478, 121.1544448528412 31.40953171415478, 121.1544448528412 31.40186460239737, 121.1634280056824 31.40186460239737))",0,2477.505375,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.40953171415478, 121.1634280056824 31.41719819946523, 121.1544448528412 31.41719819946523, 121.1544448528412 31.40953171415478, 121.1634280056824 31.40953171415478))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.41719819946523, 121.1634280056824 31.42486405824267, 121.1544448528412 31.42486405824267, 121.1544448528412 31.41719819946523, 121.1634280056824 31.41719819946523))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.42486405824267, 121.1634280056824 31.43252929040109, 121.1544448528412 31.43252929040109, 121.1544448528412 31.42486405824267, 121.1634280056824 31.42486405824267))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.43252929040109, 121.1634280056824 31.44019389585451, 121.1544448528412 31.44019389585451, 121.1544448528412 31.43252929040109, 121.1634280056824 31.43252929040109))",0,3096.268247,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.44019389585451, 121.1634280056824 31.44785787451704, 121.1544448528412 31.44785787451704, 121.1544448528412 31.44019389585451, 121.1634280056824 31.44019389585451))",0,3427.511621,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.44785787451704, 121.1634280056824 31.45552122630282, 121.1544448528412 31.45552122630282, 121.1544448528412 31.44785787451704, 121.1634280056824 31.44785787451704))",0,8558.674137,0,0.0,0.0,83582.80136,1,1
"POLYGON ((121.1634280056824 31.45552122630282, 121.1634280056824 31.46318395112604, 121.1544448528412 31.46318395112604, 121.1544448528412 31.45552122630282, 121.1634280056824 31.45552122630282))",0,9366.472851,0,0.0,0.0,141871.9966,1,1
"POLYGON ((121.1634280056824 31.46318395112604, 121.1634280056824 31.47084604890096, 121.1544448528412 31.47084604890096, 121.1544448528412 31.46318395112604, 121.1634280056824 31.46318395112604))",0,12837.71776,0,152879.0491,0.0,297113.5731,1,1
"POLYGON ((121.1634280056824 31.47084604890096, 121.1634280056824 31.47850751954186, 121.1544448528412 31.47850751954186, 121.1544448528412 31.47084604890096, 121.1634280056824 31.47084604890096))",0,18038.17489,0,78021.98341,0.0,14654.46493,1,1
"POLYGON ((121.1634280056824 31.47850751954186, 121.1634280056824 31.4861683629631, 121.1544448528412 31.4861683629631, 121.1544448528412 31.47850751954186, 121.1634280056824 31.47850751954186))",0,12714.85832,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1634280056824 31.4861683629631, 121.1634280056824 31.49382857907909, 121.1544448528412 31.49382857907909, 121.1544448528412 31.4861683629631, 121.1634280056824 31.4861683629631))",0,17419.0653,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 30.98691269999999, 121.1724111585236 30.99461351064697, 121.1634280056824 30.99461351064697, 121.1634280056824 30.98691269999999, 121.1724111585236 30.98691269999999))",0,3742.79127,0,42575.55006,0.0,0.0,1,1
"POLYGON ((121.1724111585236 30.99461351064697, 121.1724111585236 31.00231369957163, 121.1634280056824 31.00231369957163, 121.1634280056824 30.99461351064697, 121.1724111585236 30.99461351064697))",0,527.132549,0,25422.61357,0.0,121287.1239,1,1
"POLYGON ((121.1724111585236 31.00231369957163, 121.1724111585236 31.01001326668513, 121.1634280056824 31.01001326668513, 121.1634280056824 31.00231369957163, 121.1724111585236 31.00231369957163))",0,6835.806728,0,0.0,0.0,702481.6829,1,1
"POLYGON ((121.1724111585236 31.01001326668513, 121.1724111585236 31.01771221189863, 121.1634280056824 31.01771221189863, 121.1634280056824 31.01001326668513, 121.1724111585236 31.01001326668513))",0,397.7818963,0,0.0,0.0,14451.747,1,1
"POLYGON ((121.1724111585236 31.01771221189863, 121.1724111585236 31.02541053512337, 121.1634280056824 31.02541053512337, 121.1634280056824 31.01771221189863, 121.1724111585236 31.01771221189863))",3,6554.666387,0,183679.1216,0.0,644906.5787,1,1
"POLYGON ((121.1724111585236 31.02541053512337, 121.1724111585236 31.03310823627063, 121.1634280056824 31.03310823627063, 121.1634280056824 31.02541053512337, 121.1724111585236 31.02541053512337))",0,2663.38213,0,0.0,0.0,999690.8147,1,1
"POLYGON ((121.1724111585236 31.03310823627063, 121.1724111585236 31.04080531525175, 121.1634280056824 31.04080531525175, 121.1634280056824 31.03310823627063, 121.1724111585236 31.03310823627063))",0,860.4477307,0,0.0,0.0,984467.3549,1,1
"POLYGON ((121.1724111585236 31.04080531525175, 121.1724111585236 31.04850177197812, 121.1634280056824 31.04850177197812, 121.1634280056824 31.04080531525175, 121.1724111585236 31.04080531525175))",0,1767.300297,0,0.0,70474.35933,99971.10989,1,1
"POLYGON ((121.1724111585236 31.04850177197812, 121.1724111585236 31.05619760636117, 121.1634280056824 31.05619760636117, 121.1634280056824 31.04850177197812, 121.1724111585236 31.04850177197812))",0,2273.513928,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.05619760636117, 121.1724111585236 31.0638928183124, 121.1634280056824 31.0638928183124, 121.1634280056824 31.05619760636117, 121.1724111585236 31.05619760636117))",0,2806.869663,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.0638928183124, 121.1724111585236 31.07158740774336, 121.1634280056824 31.07158740774336, 121.1634280056824 31.0638928183124, 121.1724111585236 31.0638928183124))",0,7598.601055,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.07158740774336, 121.1724111585236 31.07928137456562, 121.1634280056824 31.07928137456562, 121.1634280056824 31.07158740774336, 121.1724111585236 31.07158740774336))",0,2737.451429,0,28494.31018,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.07928137456562, 121.1724111585236 31.08697471869087, 121.1634280056824 31.08697471869087, 121.1634280056824 31.07928137456562, 121.1724111585236 31.07928137456562))",0,6723.558723,0,24031.15499,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.08697471869087, 121.1724111585236 31.09466744003078, 121.1634280056824 31.09466744003078, 121.1634280056824 31.08697471869087, 121.1724111585236 31.08697471869087))",0,3606.781732,0,342555.0865,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.09466744003078, 121.1724111585236 31.10235953849711, 121.1634280056824 31.10235953849711, 121.1634280056824 31.09466744003078, 121.1724111585236 31.09466744003078))",0,4629.934232,0,605171.2569,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.10235953849711, 121.1724111585236 31.11005101400166, 121.1634280056824 31.11005101400166, 121.1634280056824 31.10235953849711, 121.1724111585236 31.10235953849711))",0,4051.59506,0,791697.546,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.11005101400166, 121.1724111585236 31.1177418664563, 121.1634280056824 31.1177418664563, 121.1634280056824 31.11005101400166, 121.1724111585236 31.11005101400166))",0,9890.850235,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.1177418664563, 121.1724111585236 31.12543209577293, 121.1634280056824 31.12543209577293, 121.1634280056824 31.1177418664563, 121.1724111585236 31.1177418664563))",0,3986.635839,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.12543209577293, 121.1724111585236 31.13312170186351, 121.1634280056824 31.13312170186351, 121.1634280056824 31.12543209577293, 121.1724111585236 31.12543209577293))",0,5150.961602,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.13312170186351, 121.1724111585236 31.14081068464005, 121.1634280056824 31.14081068464005, 121.1634280056824 31.13312170186351, 121.1724111585236 31.13312170186351))",0,10363.41228,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.14081068464005, 121.1724111585236 31.14849904401462, 121.1634280056824 31.14849904401462, 121.1634280056824 31.14081068464005, 121.1724111585236 31.14081068464005))",0,8564.797289,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.14849904401462, 121.1724111585236 31.15618677989934, 121.1634280056824 31.15618677989934, 121.1634280056824 31.14849904401462, 121.1724111585236 31.14849904401462))",0,3126.769461,0,0.0,270578.5342,364238.8828,1,1
"POLYGON ((121.1724111585236 31.15618677989934, 121.1724111585236 31.16387389220637, 121.1634280056824 31.16387389220637, 121.1634280056824 31.15618677989934, 121.1724111585236 31.15618677989934))",0,8397.795826,0,0.0,0.0,1000000.0,1,1
"POLYGON ((121.1724111585236 31.16387389220637, 121.1724111585236 31.17156038084794, 121.1634280056824 31.17156038084794, 121.1634280056824 31.16387389220637, 121.1724111585236 31.16387389220637))",0,2246.046214,0,0.0,0.0,1000000.0,1,1
"POLYGON ((121.1724111585236 31.17156038084794, 121.1724111585236 31.17924624573631, 121.1634280056824 31.17924624573631, 121.1634280056824 31.17156038084794, 121.1724111585236 31.17156038084794))",0,30677.81019,0,0.0,0.0,1000000.0,1,1
"POLYGON ((121.1724111585236 31.17924624573631, 121.1724111585236 31.18693148678382, 121.1634280056824 31.18693148678382, 121.1634280056824 31.17924624573631, 121.1724111585236 31.17924624573631))",0,3401.700119,0,0.0,0.0,973537.8291,1,1
"POLYGON ((121.1724111585236 31.18693148678382, 121.1724111585236 31.19461610390284, 121.1634280056824 31.19461610390284, 121.1634280056824 31.18693148678382, 121.1724111585236 31.18693148678382))",0,4367.009559,0,0.0,0.0,399502.6933,1,1
"POLYGON ((121.1724111585236 31.19461610390284, 121.1724111585236 31.2023000970058, 121.1634280056824 31.2023000970058, 121.1634280056824 31.19461610390284, 121.1724111585236 31.19461610390284))",0,524.5787112,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.2023000970058, 121.1724111585236 31.20998346600517, 121.1634280056824 31.20998346600517, 121.1634280056824 31.2023000970058, 121.1724111585236 31.2023000970058))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.20998346600517, 121.1724111585236 31.21766621081351, 121.1634280056824 31.21766621081351, 121.1634280056824 31.20998346600517, 121.1724111585236 31.20998346600517))",0,18887.01807,1,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.21766621081351, 121.1724111585236 31.22534833134338, 121.1634280056824 31.22534833134338, 121.1634280056824 31.21766621081351, 121.1724111585236 31.21766621081351))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.22534833134338, 121.1724111585236 31.23302982750743, 121.1634280056824 31.23302982750743, 121.1634280056824 31.22534833134338, 121.1724111585236 31.22534833134338))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.23302982750743, 121.1724111585236 31.24071069921833, 121.1634280056824 31.24071069921833, 121.1634280056824 31.23302982750743, 121.1724111585236 31.23302982750743))",0,0.0,0,19506.71073,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.24071069921833, 121.1724111585236 31.24839094638885, 121.1634280056824 31.24839094638885, 121.1634280056824 31.24071069921833, 121.1724111585236 31.24071069921833))",0,2010.508875,0,94380.61103,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.24839094638885, 121.1724111585236 31.25607056893175, 121.1634280056824 31.25607056893175, 121.1634280056824 31.24839094638885, 121.1724111585236 31.24839094638885))",0,1039.096634,0,4323.542753,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.25607056893175, 121.1724111585236 31.26374956675991, 121.1634280056824 31.26374956675991, 121.1634280056824 31.25607056893175, 121.1724111585236 31.25607056893175))",0,3501.141331,0,36916.40979,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.26374956675991, 121.1724111585236 31.27142793978621, 121.1634280056824 31.27142793978621, 121.1634280056824 31.26374956675991, 121.1724111585236 31.26374956675991))",0,13844.21263,5,786843.113,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.27142793978621, 121.1724111585236 31.27910568792358, 121.1634280056824 31.27910568792358, 121.1634280056824 31.27142793978621, 121.1724111585236 31.27142793978621))",1,6352.42263,7,517416.0981,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.27910568792358, 121.1724111585236 31.28678281108505, 121.1634280056824 31.28678281108505, 121.1634280056824 31.27910568792358, 121.1724111585236 31.27910568792358))",0,6702.319907,2,34288.84005,97143.11856,0.0,1,1
"POLYGON ((121.1724111585236 31.28678281108505, 121.1724111585236 31.29445930918367, 121.1634280056824 31.29445930918367, 121.1634280056824 31.28678281108505, 121.1724111585236 31.28678281108505))",0,7298.800638,0,71788.51648,29190.69337,358750.2684,1,1
"POLYGON ((121.1724111585236 31.29445930918367, 121.1724111585236 31.30213518213253, 121.1634280056824 31.30213518213253, 121.1634280056824 31.29445930918367, 121.1724111585236 31.29445930918367))",1,2475.862851,0,81439.9414,294.1199091,666605.3934,1,1
"POLYGON ((121.1724111585236 31.30213518213253, 121.1724111585236 31.3098104298448, 121.1634280056824 31.3098104298448, 121.1634280056824 31.30213518213253, 121.1724111585236 31.30213518213253))",0,3928.460618,0,912.9352828,0.0,96233.0858,1,1
"POLYGON ((121.1724111585236 31.3098104298448, 121.1724111585236 31.31748505223367, 121.1634280056824 31.31748505223367, 121.1634280056824 31.3098104298448, 121.1724111585236 31.3098104298448))",0,2730.929448,0,114485.9153,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.31748505223367, 121.1724111585236 31.32515904921241, 121.1634280056824 31.32515904921241, 121.1634280056824 31.31748505223367, 121.1724111585236 31.31748505223367))",0,2293.64423,0,226384.2565,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.32515904921241, 121.1724111585236 31.33283242069435, 121.1634280056824 31.33283242069435, 121.1634280056824 31.32515904921241, 121.1724111585236 31.32515904921241))",0,12017.77461,0,257759.2587,0.0,139211.1624,1,1
"POLYGON ((121.1724111585236 31.33283242069435, 121.1724111585236 31.34050516659284, 121.1634280056824 31.34050516659284, 121.1634280056824 31.33283242069435, 121.1724111585236 31.33283242069435))",1,8147.716219,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.34050516659284, 121.1724111585236 31.34817728682128, 121.1634280056824 31.34817728682128, 121.1634280056824 31.34050516659284, 121.1724111585236 31.34050516659284))",0,2393.736447,0,21516.46111,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.34817728682128, 121.1724111585236 31.35584878129317, 121.1634280056824 31.35584878129317, 121.1634280056824 31.34817728682128, 121.1724111585236 31.34817728682128))",0,2528.735019,0,300509.3656,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.35584878129317, 121.1724111585236 31.36351964992201, 121.1634280056824 31.36351964992201, 121.1634280056824 31.35584878129317, 121.1724111585236 31.35584878129317))",0,7019.525651,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.36351964992201, 121.1724111585236 31.37118989262137, 121.1634280056824 31.37118989262137, 121.1634280056824 31.36351964992201, 121.1724111585236 31.36351964992201))",3,10242.97411,1,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.37118989262137, 121.1724111585236 31.37885950930489, 121.1634280056824 31.37885950930489, 121.1634280056824 31.37118989262137, 121.1724111585236 31.37118989262137))",0,4936.930219,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.37885950930489, 121.1724111585236 31.38652849988624, 121.1634280056824 31.38652849988624, 121.1634280056824 31.37885950930489, 121.1724111585236 31.37885950930489))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.38652849988624, 121.1724111585236 31.39419686427913, 121.1634280056824 31.39419686427913, 121.1634280056824 31.38652849988624, 121.1724111585236 31.38652849988624))",0,0.0,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.39419686427913, 121.1724111585236 31.40186460239737, 121.1634280056824 31.40186460239737, 121.1634280056824 31.39419686427913, 121.1724111585236 31.39419686427913))",0,8079.993168,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.40186460239737, 121.1724111585236 31.40953171415478, 121.1634280056824 31.40953171415478, 121.1634280056824 31.40186460239737, 121.1724111585236 31.40186460239737))",0,2750.027889,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.40953171415478, 121.1724111585236 31.41719819946523, 121.1634280056824 31.41719819946523, 121.1634280056824 31.40953171415478, 121.1724111585236 31.40953171415478))",0,1083.839069,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.41719819946523, 121.1724111585236 31.42486405824267, 121.1634280056824 31.42486405824267, 121.1634280056824 31.41719819946523, 121.1724111585236 31.41719819946523))",0,3533.284969,0,0.0,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.42486405824267, 121.1724111585236 31.43252929040109, 121.1634280056824 31.43252929040109, 121.1634280056824 31.42486405824267, 121.1724111585236 31.42486405824267))",0,4101.137627,0,0.0,0.0,106092.6989,1,1
"POLYGON ((121.1724111585236 31.43252929040109, 121.1724111585236 31.44019389585451, 121.1634280056824 31.44019389585451, 121.1634280056824 31.43252929040109, 121.1724111585236 31.43252929040109))",0,2888.244353,0,0.0,0.0,3.422678211,1,1
"POLYGON ((121.1724111585236 31.44019389585451, 121.1724111585236 31.44785787451704, 121.1634280056824 31.44785787451704, 121.1634280056824 31.44019389585451, 121.1724111585236 31.44019389585451))",0,3458.530122,0,0.0,0.0,43800.21601,1,1
"POLYGON ((121.1724111585236 31.44785787451704, 121.1724111585236 31.45552122630282, 121.1634280056824 31.45552122630282, 121.1634280056824 31.44785787451704, 121.1724111585236 31.44785787451704))",0,0.0,0,238104.4719,0.0,0.0,1,1
"POLYGON ((121.1724111585236 31.45552122630282, 121.1724111585236 31.46318395112604, 121.1634280056824 31.46318395112604, 121.1634280056824 31.45552122630282, 121.1724111585236 31.45552122630282))",0,8323.666591,0,152762.2148,0.0,53509.37758,1,1
